"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","DE"
"Kcnn2",180.426872702584,-0.348987293660387,0.147772054877528,-2.36165961114652,0.0181933383389807,0.99996697399753,"Kcnn2","down"
"Chsy3",376.981732316774,0.265008564862021,0.105798854485738,2.5048339715034,0.0122508885547414,0.99996697399753,"Chsy3","up"
"Rps14",92.2318980205737,-0.373403714021535,0.169249628890604,-2.20623062200561,0.0273678562272759,0.99996697399753,"Rps14","down"
"Piezo2",32.0345648929065,0.788720549619009,0.359731199879759,2.19252750354331,0.0283414393918293,0.99996697399753,"Piezo2","up"
"Onecut2",36.1742602345277,-0.656452592333011,0.282119255103708,-2.32686206438372,0.0199726078392519,0.99996697399753,"Onecut2","down"
"Cidea",1.13909420610185,3.09314650374505,1.51229954401186,2.04532661270232,0.0408226687033765,NA,"Cidea","up"
"Dcc",2352.26253102944,-0.365859397186079,0.0940718128687255,-3.88915006556348,0.000100595903724607,0.0987883129728196,"Dcc","down"
"Me2",53.1313952216489,-0.559214317614711,0.212269383502196,-2.63445584279905,0.00842722644716149,0.99996697399753,"Me2","down"
"Mbd1",27.6568286965529,0.611939422513589,0.283593578189787,2.15780422962915,0.0309430559070682,0.99996697399753,"Mbd1","up"
"Trip13",11.7080941151151,1.33117660853875,0.51331202055546,2.59330885549547,0.00950573623690658,0.99996697399753,"Trip13","up"
"Dnah5",37.7333018749268,0.516694684420049,0.241672247106684,2.13799760049386,0.0325169379827799,0.99996697399753,"Dnah5","up"
"Cdh6",110.414070168667,0.409554906163637,0.185209881175684,2.2113015977541,0.0270149587887009,0.99996697399753,"Cdh6","up"
"Cplane1",347.659347839129,-0.323552894753568,0.114658132099628,-2.82189225333297,0.00477412140726816,0.918556198198043,"Cplane1","down"
"Nup155",69.4004232266793,-0.400506383010508,0.19005943201497,-2.10726917766945,0.0350942534880164,0.99996697399753,"Nup155","down"
"Hcn1",398.560094776192,-0.275941600035515,0.106596360524636,-2.58865873729096,0.00963505277686414,0.99996697399753,"Hcn1","down"
"Tmem267",6.13717912379105,-1.29137716532544,0.620619501292893,-2.08078728211924,0.0374533807590501,0.99996697399753,"Tmem267","down"
"Edil3",586.40290942352,0.202281572509571,0.102186951679412,1.97952448120953,0.047756986122236,0.99996697399753,"Edil3","up"
"Rnf5",10.3373985642072,-1.41559151210414,0.494245674000848,-2.86414547778462,0.00418135925060336,0.866481932204919,"Rnf5","down"
"Slc39a7",12.4604224647827,0.853249305683903,0.411840522258486,2.07179541489697,0.0382845244768773,0.99996697399753,"Slc39a7","up"
"Adarb1",192.545187506241,0.389119318401304,0.135324571887638,2.87545205555422,0.00403449412582825,0.866481932204919,"Adarb1","up"
"Znf280b",3.25093801309277,-2.17321422053499,1.01676909171631,-2.13737242628667,0.032567712288801,NA,"Znf280b","down"
"Pcbd1",11.5158306339001,-0.974335271446059,0.439313881120236,-2.21785678376822,0.0265645989453991,0.99996697399753,"Pcbd1","down"
"Npas2",62.1395321457613,0.759256408869165,0.223302908131025,3.40011876792785,0.000673565894208886,0.320487833740697,"Npas2","up"
"Mgat4a",94.9900101838109,-0.357071149137359,0.169336230617907,-2.10865180968307,0.0349746473192998,0.99996697399753,"Mgat4a","down"
"Adgrf1",2.68647471896622,-3.84250485215934,1.40274133575416,-2.73928254213274,0.00615734326578086,NA,"Adgrf1","down"
"Pla2g7",29.3350060922808,0.576864319752693,0.290714086925915,1.98430122823632,0.0472222693523304,0.99996697399753,"Pla2g7","up"
"Tomm6",25.9636234896525,-0.803493798623959,0.293170441208341,-2.7407053566255,0.00613074574517722,0.981179530278015,"Tomm6","down"
"Sox11",17.2097861475353,-0.769135610252728,0.367806255946432,-2.09114336098934,0.0365152147472026,0.99996697399753,"Sox11","down"
"Cpsf3",20.7147961895461,0.683486809169797,0.313753434062667,2.17842017000293,0.0293747695882096,0.99996697399753,"Cpsf3","up"
"Efr3b",151.094857377506,0.345706143845965,0.158706352584362,2.17827540118283,0.0293855394024058,0.99996697399753,"Efr3b","up"
"Camkmt",330.329671392649,0.285957118051121,0.114483812196635,2.49779521282858,0.0124968363411828,0.99996697399753,"Camkmt","up"
"Lhcgr",11.9137434781022,1.47125591498567,0.490130736901782,3.00176219162623,0.00268421775324585,0.721879517943575,"Lhcgr","up"
"Dapk3",12.3957771727663,0.804011431600555,0.403036142714845,1.99488667737029,0.046055240885465,0.99996697399753,"Dapk3","up"
"Efna2",4.89987922631912,1.47426201812837,0.692943883876156,2.1275344980054,0.0333756980983431,0.99996697399753,"Efna2","up"
"Gpx4",52.3916274499396,-0.445293457730737,0.219198019515931,-2.03146661048356,0.0422076833036581,0.99996697399753,"Gpx4","down"
"Bsg",88.7514367155773,0.348929811183056,0.158942892215724,2.19531560247106,0.0281409664575019,0.99996697399753,"Bsg","up"
"Pkhd1l1",11.1304423145774,-1.44032117057406,0.482880521195981,-2.98276925109077,0.00285653267692145,0.751875866940325,"Pkhd1l1","down"
"Trps1",353.757007566953,0.28996313596487,0.123133825914402,2.35486174340461,0.0185295984477523,0.99996697399753,"Trps1","up"
"Enpp2",53.9411494595839,0.536292392080998,0.245246901407349,2.1867448232923,0.0287611574667147,0.99996697399753,"Enpp2","up"
"Deptor",71.3373411073187,0.755682241655808,0.229697275410352,3.28990511666187,0.00100221171680461,0.387448785893431,"Deptor","up"
"Nrbp2",119.232939292196,0.335249651985509,0.146546813753757,2.28766251137217,0.0221571824645888,0.99996697399753,"Nrbp2","up"
"Arhgap39",311.620204669435,-0.222543108008003,0.109653512238001,-2.02951190040294,0.0424061781231203,0.99996697399753,"Arhgap39","down"
"Maff",1.49293363080922,2.73370889479857,1.37751171347125,1.98452678700625,0.0471971449413557,NA,"Maff","up"
"Gramd4",36.8999116522555,-0.527656613937241,0.250323828248898,-2.10789607057539,0.0350399802002938,0.99996697399753,"Gramd4","down"
"Pou6f1",109.856065788272,-0.325984561296209,0.155793734901398,-2.09241123529471,0.0364017446044625,0.99996697399753,"Pou6f1","down"
"Znf385a",43.7059148202156,0.697247670106366,0.228631230410823,3.04966066470226,0.00229100057396824,0.683165063904091,"Znf385a","up"
"Erbb4",1909.62409589476,-0.274637540636851,0.115224022976461,-2.383509389296,0.017148447008385,0.99996697399753,"Erbb4","down"
"Pnkd",86.8503778191359,-0.341942462054871,0.163733407106835,-2.08840986147534,0.036760878684592,0.99996697399753,"Pnkd","down"
"Adcyap1",14.7866168429549,-0.848550493857319,0.391897075872969,-2.16523813546486,0.0303694532762844,0.99996697399753,"Adcyap1","down"
"Tmem232",7.88333289168791,-1.47227037635507,0.611147313808688,-2.40902699412984,0.0159951148582851,0.99996697399753,"Tmem232","down"
"Efna5",597.881835987764,-0.228025792592059,0.109757111685322,-2.07754913636775,0.0377509050952578,0.99996697399753,"Efna5","down"
"Inpp5d",2.53551418485836,2.08842489033639,0.992874051294887,2.103413708529,0.0354296211580497,NA,"Inpp5d","up"
"Wdr27",94.2070213459158,0.388814511554829,0.173154197026525,2.2454813006656,0.0247372513495476,0.99996697399753,"Wdr27","up"
"Smoc2",3.78176322602967,-1.70945023913697,0.855187026530759,-1.99891975217597,0.0456170372205525,NA,"Smoc2","down"
"Prkn",640.511097781261,-0.212735346418821,0.095932550888691,-2.21755123206986,0.0265854461969389,0.99996697399753,"Prkn","down"
"Synj2",14.9911938218162,0.858790215315691,0.384919442982369,2.23109076710117,0.0256751172168904,0.99996697399753,"Synj2","up"
"Plekhg1",73.8851229744333,2.15986624757308,0.776844780256995,2.78030605658257,0.00543076882744833,0.973681756005265,"Plekhg1","up"
"Rps12",121.429470747279,0.345815289345368,0.14551299078867,2.37652519868552,0.0174765676522481,0.99996697399753,"Rps12","up"
